player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Paul Reed,reedpa01,2022,PO,PHI,281,140,.1843543354932163,2.200487200393484,2.3848415358867,5.930913095731396,-1.68080713646266,4.250105959268735,1.358295551047775,1.450456617446652,2.808752168494427,.4113578477918567,0,.4113578477918567,1.196583748063953,1.104524484687262,2.301108232751215,.4406935352003879
Paul Reed,reedpa01,2022,RS,PHI,623,302,.3050049568383474,1.028640703068225,1.333645659906573,.8075707435709203,-3.459794059823887,-2.652223316252966,.4077098909755215,.125506599840753,.5332164908162744,.5047997621109644,.5047997621109644,0,.9512609340143733,2.431649907490484,3.382910841504858,-.2134064483448562
Naz Reid,reidna01,2022,PO,MIN,122,54,-2.267214385403892,2.974439911249925,.7072255258460332,-18.86536423429394,10.55260438584675,-8.312759848447197,-5.857860141584859,4.787949600866896,-1.069910540717963,.0488666366306159,0,.0488666366306159,-4.838006274802423,4.522977683920208,-.315028590882215,2.296267687631175
Naz Reid,reidna01,2022,RS,MIN,2629,1215,-1.715329384384249,.3332850160689091,-1.382044368315339,-4.834890001262801,1.064359416835356,-3.770530584427445,-2.512615347764791,.4782193832625965,-2.034395964502195,.4475941787965918,.4475941787965918,0,-1.915118236390915,-.049178018384721,-1.964296254775636,.9008971501972114
Josh Richardson,richajo01,2022,RS,BOS,2212,1087,-.1984399717436209,-1.649872438294539,-1.84831241003816,-2.891233685271195,-1.121424451388771,-4.012658136659965,-.800025538041487,-1.699280430251283,-2.49930596829277,.1379111427860188,.1379111427860188,0,-.5487621488071301,-1.043733028191812,-1.592495176998942,-.806032155125247
Josh Richardson,richajo01,2022,RS,SAS,1085,513,.3864090328313754,.3218531453765572,.7082621782079326,1.003653073754516,-.1648678441729828,.8387852295815331,.5360348731780825,.2329606699878674,.7689955431659499,.9207714172507161,.9207714172507161,0,-.4890286868750974,-.103299355799005,-.5923280426741024,-.0287115034940245
Nick Richards,richani01,2022,RS,CHA,788,367,-3.536276667007651,.5086105424152632,-3.027666124592388,-5.358755684816034,-5.019225051243436,-10.37798073605947,-4.14958375347412,-.5652542014809432,-4.714837954955064,-.3690478820609771,-.3690478820609771,0,-3.332731860363319,-1.148025989100269,-4.480757849463588,.3112168101100273
Austin Rivers,riverau01,2022,PO,DEN,225,108,-.3856766435684651,2.923091794354941,2.537415150786476,5.510466830678088,5.645346486451521,11.15581331712961,.6556121488204647,3.782504736656792,4.438116885477257,.4126755400028653,0,.4126755400028653,3.499890878840928,2.480315427233298,5.980206306074225,.9945752453925456
Austin Rivers,riverau01,2022,RS,DEN,3050,1480,-2.351964672007464,-1.628650168041986,-3.98061484004945,.0332951737014126,-.2309219501584762,-.1976267764570636,-1.992350042796908,-1.433060130289775,-3.425410173086683,-.506302648594815,-.506302648594815,0,-1.988860969081167,-1.541554360346997,-3.530415329428163,-.7248982469057271
Duncan Robinson,robindu01,2022,PO,MIA,314,159,2.734505853792111,-2.850123604897155,-.1156177511050438,.7337716591929729,-1.134065410896688,-.4002937517037154,2.463625525499894,-2.752325747788113,-.2887002222882189,.2064886932240455,0,.2064886932240455,1.709561985144979,-2.422212864308004,-.7126508791630255,.2654428647494461
Duncan Robinson,robindu01,2022,RS,MIA,4106,2043,.7160560122302384,-.9022917533992033,-.1862357411689649,-.6019507640113475,-.7460721389672962,-1.348022902978644,.4573426420914602,-.9605137760315403,-.5031711339400802,2.328074812105505,2.328074812105505,0,1.045798047258379,-.4701338633592883,.5756641838990908,-.5927540208809375
Jeremiah Robinson-Earl,robinje02,2022,RS,OKC,2255,1087,-3.831760706543601,.878311982244833,-2.953448724298768,-3.563814027373255,-.412370233407173,-3.976184260780428,-3.933108069700372,.6882439833372185,-3.244864086363154,-.272913201049563,-.272913201049563,0,-4.55864295105401,.4343535716280405,-4.124289379425969,-.5583004902022567
Justin Robinson,robinju01,2022,RS,MIL,430,198,-5.152039840200732,3.202030463186379,-1.950009377014353,-10.26114863785897,2.691348221474287,-7.569800416384684,-6.568375493160539,3.282580845374989,-3.28579464778555,-.0543912145634159,-.0543912145634159,0,-4.943010366092383,1.85910824280286,-3.083902123289523,.4904525624261711
Justin Robinson,robinju01,2022,RS,SAC,36,15,-13.11087520789488,-15.0299714650735,-28.14084667296838,-21.91776722427786,-22.2181362865947,-44.13590351087255,-15.71404814158945,-17.40958354425051,-33.12363168583995,-.2298003158608838,-.2298003158608838,0,-11.7539106176448,-16.38905729033715,-28.14296790798195,-1.139673165342941
Justin Robinson,robinju01,2022,RS,DET,196,91,-3.081599136646458,1.441773929388306,-1.639825207258152,-5.260108968030397,-5.395424441230982,-10.65553340926138,-3.660744506767615,.1523380230836191,-3.508406483683996,-.0353747440970286,-.0353747440970286,0,-2.953417112624442,-.6682335662370709,-3.621650678861513,.4637721205592746
Mitchell Robinson,robinmi01,2022,RS,NYK,3738,1848,.4582017153101368,3.417625207490853,3.87582692280099,.3515063817386334,-2.153024054471762,-1.801517672733128,.4562017095155998,2.438611670407888,2.894813379923487,5.279001481855422,5.279001481855422,0,-.1438447876885283,2.055460429893678,1.91161564220515,-.8118769358773017
Isaiah Roby,robyis01,2022,RS,OKC,2016,948,-.8163916370846203,-1.016683415590711,-1.833075052675331,-1.280144334187899,-2.291376996596773,-3.571521330784672,-.854444596439599,-1.311908298130346,-2.166352894569945,.2832315635260893,.2832315635260893,0,-2.497191154932433,-.6008200312975093,-3.098011186229942,.3327147976698248
Rajon Rondo,rondora01,2022,RS,LAL,636,289,-4.060357245729338,1.751514366933498,-2.30884287879584,-7.050210954426007,3.245689265926722,-3.804521688499285,-4.904952685992181,2.200803327766156,-2.704149358226025,.0068495621773472,.0068495621773472,0,-3.263479340891992,.0264324636466244,-3.237046877245367,1.316285329968228
Rajon Rondo,rondora01,2022,RS,CLE,845,408,-.9801259752478341,-.134585712923245,-1.114711688171079,-5.693655430090957,.7568532261610407,-4.936802203929917,-2.019685197574802,.0094320210843387,-2.010253176490464,.1537972699754374,.1537972699754374,0,-2.376281414742561,-.2757886991579014,-2.652070113900462,-.1231389590337912
Derrick Rose,rosede01,2022,RS,NYK,1292,636,2.518120608871737,2.870291998552853,5.388412607424589,-.1845003732400851,4.518943716837599,4.334443343597514,2.142145455465315,3.380465548392018,5.522611003857334,2.664794779007524,2.664794779007524,0,1.350562502646786,1.692469047584307,3.043031550231094,-.7287468970525448
Terrence Ross,rosste01,2022,RS,ORL,3051,1448,-1.066918987662418,-3.115733709291956,-4.182652696954374,-4.082186721683574,-3.684151209119559,-7.766337930803133,-1.658261505047883,-3.405583237997063,-5.063844743044946,-1.710856967792033,-1.710856967792033,0,-2.72739259792984,-3.782813354951731,-6.510205952881571,.0853431589940996
Terry Rozier,roziete01,2022,RS,CHA,5174,2458,3.156061368937757,.3770342516686516,3.533095620606409,.4339596084796029,-.4411789209175888,-.007219312437986,2.748444734933057,.2440393236111792,2.992484058544236,7.158162425205495,7.158162425205495,0,3.725468258150892,.7566920263516779,4.48216028450257,-.6016117872849777
Ricky Rubio,rubiori01,2022,RS,CLE,2038,970,.6240827552246601,2.689699642244154,3.313782397468814,-.3291230292412371,6.376684208773981,6.047561179532744,.464406264366694,3.580894939537492,4.045301203904186,3.392369214401481,3.392369214401481,0,1.093732937612365,3.413972953402202,4.507705891014568,.874715103492355
D'Angelo Russell,russeda01,2022,PO,MIN,418,196,-2.217505231668895,1.49893160787725,-.7185736237916447,-2.235229527148564,2.469109110373644,.2338795832250797,-2.344322675358431,1.756798461723084,-.5875242136353469,.2231533127377239,0,.2231533127377239,-.9720031813750878,3.452380748094725,2.480377566719637,.0549151667312963
D'Angelo Russell,russeda01,2022,RS,MIN,4431,2077,2.789112796523066,-1.112891798230489,1.676220998292578,2.189361371856193,-.3632438601635046,1.826117511692688,2.788283214435487,-1.030414581130892,1.757868633304595,4.814568927559065,4.814568927559065,0,3.235410736811515,-.5928775548200014,2.642533181991514,.788110582927942
Matt Ryan,ryanma01,2022,RS,BOS,11,5,-11.34004710851845,1.967188054757942,-9.372859053760504,10.04377004376724,5.594121452130398,15.63789149589764,-7.763923883897101,2.755339267120396,-5.008584616776705,-.0059691001632724,-.0059691001632724,0,5.672309715948381,2.252448959365151,7.924758675313532,3.600648839173063
Domantas Sabonis,sabondo01,2022,RS,SAC,1070,504,-.3041669153500639,1.327921044299932,1.023754128949868,1.011071999802816,.7071404527361878,1.718212452539003,-.0254599898684001,1.345153870985676,1.319693881117276,1.0523006134932,1.0523006134932,0,.0463193419799637,2.044167396816045,2.090486738796009,.5558076579059582
Domantas Sabonis,sabondo01,2022,RS,IND,3344,1632,2.350691240113695,2.018621150469638,4.369312390583332,-.8192188045341957,3.859671833333684,3.040453028799488,1.822259710167354,2.580179819269667,4.402439529437021,5.974510318576383,5.974510318576383,0,2.061758780381345,1.723614568508566,3.785373348889911,.3200065574697404
Olivier Sarr,sarrol01,2022,RS,OKC,882,421,-4.204546075631654,-3.225542938524004,-7.430089014155659,.3642414969662274,1.876414896796918,2.240656393763145,-3.439523196887885,-2.338166091844192,-5.777689288732077,-.649178703863462,-.649178703863462,0,-5.871267849053693,-3.078223145197817,-8.949490994251509,-.1770528246016206
Tomas Satoransky,satorto01,2022,RS,NOP,976,481,-3.857023477205805,-1.417334316280671,-5.274357793486475,-6.595749614205856,-2.702914884984331,-9.298664499190187,-4.662479047467668,-1.754344769844631,-6.416823817312299,-.8883483075851405,-.8883483075851405,0,-3.795320301549253,-2.00182351701758,-5.797143818566833,-1.279455176108718
Tomas Satoransky,satorto01,2022,RS,SAS,21,9,-.985244910904154,.4558534967369205,-.5293914141672336,-9.129857338809829,12.86385912992415,3.734001791114318,-2.725326187605479,3.052186919528878,.3268607319233992,.0141054718279616,.0141054718279616,0,-5.134211804184837,.4042086605523841,-4.730003143632453,-.1617879709718265
Tomas Satoransky,satorto01,2022,RS,WAS,866,416,-.5983885287782603,-1.666444275772853,-2.264832804551114,.4967820289462522,-2.054372464271253,-1.557590435325001,-.3973808689649864,-1.820129495521591,-2.217510364486578,.1127881341808835,.1127881341808835,0,-1.415380962414271,-1.319069124257791,-2.734450086672062,-.2027801027455135
